Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,
339,3,-1340.71,338.84,9756.65,1.49362,-0.426953,-19.4769,2.44E-05,4.70E-06,-2.06E-06,-4.79569,6.90934,98.5558,238.657,-261.67,19689.9
339,4,-1366.59,298.088,9793.58,0.956584,-0.773525,-19.5192,2.43E-05,4.88E-06,-1.95E-06,-4.78872,6.91481,98.4557,67.5188,-1107.52,18147.9
340,0,-1410.62,318.974,9831.61,0.586021,-1.18894,-19.8868,2.43E-05,4.97E-06,-1.95E-06,-4.78208,6.91887,98.3591,-883.708,-891.013,17605.1
340,1,-1436.91,317.788,9790.93,0.445885,-1.21223,-20.4411,2.43E-05,5.06E-06,-1.95E-06,-4.77694,6.92248,98.2647,-1060.45,-29.2151,18975.2
340,2,-1394.38,216.065,9717.5,0.32383,-0.983802,-20.3796,2.43E-05,5.15E-06,-1.93E-06,-4.77375,6.9241,98.1718,-239.563,-127.315,20063.5
340,3,-1352.61,185.547,9732.42,0.065241,-1.18591,-19.9149,2.44E-05,5.24E-06,-1.88E-06,-4.77031,6.92323,98.0817,-762.971,-380.887,19664
340,4,-1308.22,222.393,9705.25,-0.286906,-1.27606,-20.0836,2.44E-05,5.32E-06,-1.83E-06,-4.7665,6.92089,97.9926,-558.618,-186.206,18696.1
341,0,-1344.24,136.864,9691.06,-0.309119,-1.498,-20.0631,2.44E-05,5.32E-06,-1.75E-06,-4.76391,6.91695,97.9039,0,0,21495
341,1,-1281.74,163.228,9708.9,-0.787407,-1.81107,-19.7256,2.41E-05,4.92E-06,-1.48E-06,-4.75998,6.9097,97.8171,758.435,205.274,18162
341,2,-1304.41,64.6481,9720.42,-0.506548,-1.46049,-19.46,2.39E-05,4.51E-06,-1.21E-06,-4.75861,6.90361,97.7315,168.541,171.362,18252.9
341,3,-1328.2,90.6915,9745.64,-0.166034,-1.38807,-18.7982,2.37E-05,4.14E-06,-1.06E-06,-4.75598,6.89988,97.6499,-978.093,-184.917,18828.6
341,4,-1284.77,116.1,9695.28,0.211449,-1.15787,-18.4217,2.38E-05,3.89E-06,-1.41E-06,-4.75202,6.89802,97.5701,-30.5807,395.717,18344.6
342,0,-1267.05,118.05,9661.32,0.713506,-0.74494,-18.0253,2.41E-05,3.71E-06,-2.00E-06,-4.74768,6.89918,97.4913,440.275,440.275,17564.2
342,1,-1297.64,161.605,9684.31,1.07429,-0.365309,-17.6993,2.43E-05,3.57E-06,-2.51E-06,-4.74305,6.90391,97.4101,214.729,-263.213,17757.8
342,2,-1342.07,220.273,9743.12,1.27306,-0.0716841,-17.602,2.44E-05,3.60E-06,-2.70E-06,-4.73833,6.91174,97.3251,519.287,-0.432056,18721.5
342,3,-1398.48,214.352,9832.81,1.66229,0.194088,-17.4194,2.44E-05,3.87E-06,-2.43E-06,-4.73407,6.92219,97.2396,478.373,1243.34,19480.5
342,4,-1420.63,264.674,9876.96,1.85421,0.265281,-17.4937,2.43E-05,4.13E-06,-2.18E-06,-4.72897,6.93449,97.1526,295.467,27.7054,20776.6
343,0,-1471.15,333.455,9862.16,1.61065,0,-17.5503,2.43E-05,4.34E-06,-2.04E-06,-4.72332,6.94714,97.0623,-1350.69,-450.23,20570
343,1,-1399.4,289.378,9873.4,1.81996,-0.0550846,-17.1207,2.44E-05,4.29E-06,-2.45E-06,-4.716,6.95844,96.9732,-135.069,-45.023,18603.8
343,2,-1339.93,300.688,9873.03,2.26253,-0.415228,-16.6934,2.44E-05,4.25E-06,-2.85E-06,-4.70473,6.96963,96.8868,590.512,393.675,18416.4
343,3,-1451.82,187.455,9855.92,2.33334,-1.07455,-16.9096,2.44E-05,4.21E-06,-3.19E-06,-4.69559,6.97849,96.8028,480.528,-349.37,19342.9
343,4,-1548.97,159.038,9856.09,2.33407,-1.49059,-17.4313,2.45E-05,4.20E-06,-3.30E-06,-4.68708,6.98714,96.7183,104.783,551.113,19131.9
344,0,-1531.38,185.471,9885.69,2.46369,-1.95436,-17.5459,2.45E-05,4.20E-06,-3.30E-06,-4.67569,6.9947,96.634,-130.585,1082.63,18069.6
344,1,-1491.83,209.136,9892.16,2.76844,-2.57488,-17.664,2.45E-05,4.20E-06,-3.28E-06,-4.66041,7.00132,96.5489,-553.262,272.697,17526.2
344,2,-1506.72,246.898,9858.71,2.9507,-3.05084,-18.0094,2.46E-05,4.17E-06,-3.20E-06,-4.64294,7.00795,96.4622,-588.068,40.0597,18186
344,3,-1527.96,276.144,9839.73,2.66994,-3.26844,-17.9118,2.47E-05,4.13E-06,-3.02E-06,-4.62561,7.01379,96.3759,568.617,1309.61,19570.3
344,4,-1570.1,209.187,9819.19,2.43535,-3.54095,-17.9021,2.49E-05,4.09E-06,-2.84E-06,-4.60978,7.0176,96.2896,469.726,1409.77,20576.3
345,0,-1536.47,239.42,9807.21,2.38628,-3.99356,-17.303,2.51E-05,4.07E-06,-2.67E-06,-4.59151,7.02008,96.2056,904.781,155.895,20632.7
345,1,-1457.44,234.546,9799.57,2.14114,-4.06644,-17.5519,2.51E-05,4.16E-06,-2.53E-06,-4.57245,7.01997,96.1196,947.609,-129.236,18564.5
345,2,-1344.7,227.08,9735.15,1.9208,-4.04795,-17.4732,2.51E-05,4.25E-06,-2.40E-06,-4.55245,7.01759,96.0341,-790.819,-463.974,18278.1
345,3,-1320.83,227.619,9750.26,2.02085,-3.96527,-17.4198,2.50E-05,4.33E-06,-2.21E-06,-4.53214,7.01574,95.9491,-507.357,-161.922,18091.7
345,4,-1366.98,194.638,9768.28,2.19924,-3.60616,-16.967,2.50E-05,4.35E-06,-1.87E-06,-4.51401,7.01583,95.867,-79.6415,11.2803,18997.7
346,0,-1340.83,244.468,9783.11,2.19849,-3.28378,-16.7106,2.49E-05,4.35E-06,-1.47E-06,-4.49544,7.0172,95.7866,-535.067,729.442,18438.7
346,1,-1253.67,318.249,9785.89,2.09672,-2.99501,-16.6977,2.48E-05,4.33E-06,-1.16E-06,-4.47581,7.01899,95.7066,-642.081,864.05,17296.3
346,2,-1277.87,315.822,9757.65,2.01938,-2.58647,-16.4218,2.48E-05,4.24E-06,-1.20E-06,-4.45844,7.02234,95.6279,-259.996,85.27,17560.5
346,3,-1445.5,326.084,9724.3,1.84815,-2.1579,-15.9894,2.48E-05,4.06E-06,-1.69E-06,-4.4455,7.02915,95.5507,-871.406,247.285,17727.4
346,4,-1457.74,407.242,9731.17,1.51477,-1.64579,-16.1464,2.49E-05,3.90E-06,-2.18E-06,-4.43427,7.0378,95.4729,-899.415,89.5445,17181.7
347,0,-1454.46,398.689,9743.33,1.26598,-1.34269,-16.3534,2.49E-05,3.86E-06,-2.56E-06,-4.42484,7.04626,95.3936,-980.395,0,19636.9
347,1,-1457.66,370.683,9661.33,1.20993,-1.03942,-16.2842,2.51E-05,4.27E-06,-2.61E-06,-4.41718,7.05533,95.3118,-98.0395,792.811,18588.3
347,2,-1456.43,357.391,9689.35,0.853217,-0.789668,-16.0318,2.53E-05,4.67E-06,-2.65E-06,-4.4115,7.06356,95.2307,-590.981,176.18,17679.8
347,3,-1492.55,267.905,9773.44,1.12796,-1.0187,-15.8004,2.54E-05,4.90E-06,-2.63E-06,-4.40588,7.07086,95.1519,-221.618,-281.851,16261.4
347,4,-1489.95,228.872,9733.5,1.39199,-1.00973,-15.5859,2.52E-05,4.63E-06,-2.44E-06,-4.40043,7.07855,95.0786,0,-468.015,16707.9
348,0,-1452.86,274.634,9676.64,1.38418,-1.23383,-15.2207,2.49E-05,4.13E-06,-2.17E-06,-4.39298,7.08572,95.0098,-142.175,-902.27,18315.7
348,1,-1420.66,311.189,9674.41,1.19547,-1.64769,-14.9759,2.46E-05,3.71E-06,-1.95E-06,-4.38388,7.09112,94.9429,-79.7111,-967.116,19521.6
348,2,-1401.08,299.188,9698.05,1.1708,-1.90768,-15.0095,2.46E-05,3.56E-06,-1.89E-06,-4.37369,7.09521,94.8751,-381.046,-766.956,19589.8
348,3,-1384.52,314.644,9724.83,1.46489,-2.30353,-14.9199,2.47E-05,3.74E-06,-2.02E-06,-4.36056,7.09904,94.8044,-1725.47,-1242.32,18838.3
348,4,-1404.41,341.567,9697.04,1.33703,-2.92842,-14.6275,2.49E-05,3.93E-06,-2.16E-06,-4.34529,7.10158,94.7287,-1235.36,-423.266,18746.5
349,0,-1453.6,328.241,9634.27,1.18689,-3.17428,-14.7764,2.50E-05,4.20E-06,-2.30E-06,-4.33074,7.10354,94.6511,478.373,-179.544,19892.5
349,1,-1324.04,353.623,9634.27,1.15292,-3.76486,-14.2643,2.48E-05,4.70E-06,-2.49E-06,-4.31132,7.10179,94.5767,-1078.4,-393.366,20369.7
349,2,-1271.85,378.184,9636.41,1.29601,-4.15585,-14.2722,2.46E-05,5.19E-06,-2.67E-06,-4.28941,7.09918,94.5045,-1266.32,-591.447,19138.5
349,3,-1244.84,339.601,9657.91,1.42495,-4.16362,-14.0752,2.44E-05,5.53E-06,-2.76E-06,-4.26757,7.09594,94.434,-344.682,-1086.09,19338.2
349,4,-1249.7,322.83,9687.12,1.45401,-4.04302,-13.6481,2.41E-05,5.48E-06,-2.63E-06,-4.24649,7.09306,94.3674,-81.9182,-190.508,19374
350,0,-1245.46,314.486,9687.11,1.31951,-3.81769,-13.3511,2.38E-05,5.25E-06,-2.40E-06,-4.22708,7.09011,94.3077,-85.5675,-357.043,19201.8
350,1,-1249.34,339.987,9714.39,0.997916,-3.50399,-13.4484,2.36E-05,5.00E-06,-2.20E-06,-4.20971,7.08745,94.2521,0,-586.964,19093.9
350,2,-1261.27,405.048,9767.85,0.754311,-3.06966,-13.7354,2.38E-05,4.65E-06,-2.04E-06,-4.19373,7.0864,94.1962,0,603.767,19503.3
350,3,-1236.35,440.482,9720.47,0.874179,-2.41783,-13.799,2.43E-05,4.20E-06,-1.95E-06,-4.17863,7.08806,94.1386,92.7786,1413.06,20264.8
350,4,-1248.31,468.736,9605.97,0.889479,-1.71151,-13.7485,2.48E-05,3.78E-06,-1.86E-06,-4.16555,7.09283,94.0787,522.45,2494.06,18870.4
351,0,-1190.86,472.147,9636.67,0.701787,-0.951708,-13.638,2.51E-05,3.59E-06,-1.78E-06,-4.15444,7.09841,94.0187,1049.47,-370.297,20925
351,1,-1168.01,463.936,9660.89,0.810739,-0.276567,-13.8135,2.47E-05,3.99E-06,-1.74E-06,-4.14494,7.10609,93.9547,-128.687,-246.176,19756.7
351,2,-1256.44,383.965,9697.5,0.697524,0.0481273,-13.7542,2.44E-05,4.40E-06,-1.69E-06,-4.1392,7.11427,93.8839,57.7107,-46.4769,18194.9
351,3,-1301.67,393.675,9738.3,0.662833,0.502447,-13.672,2.41E-05,4.61E-06,-1.62E-06,-4.13513,7.12466,93.8113,-1002.79,-19.6593,18095.4
351,4,-1325.92,382.418,9774.92,0.632521,0.261536,-13.7414,2.40E-05,4.39E-06,-1.47E-06,-4.13065,7.13389,93.7379,-547.995,85.807,18666.4
352,0,-1348.88,302.067,9808.9,0.847956,-0.206035,-13.8608,2.39E-05,3.98E-06,-1.29E-06,-4.12572,7.14134,93.6655,279.62,798.427,18860.4
352,1,-1372.9,256.068,9800.13,0.92278,-0.538901,-13.7884,2.39E-05,3.65E-06,-1.21E-06,-4.12089,7.14762,93.5976,478.373,861.072,18687.7
352,2,-1388.73,302.309,9761.98,0.544732,-0.86836,-13.4426,2.40E-05,3.51E-06,-1.42E-06,-4.11595,7.1527,93.5355,356.056,244.634,18610.6
352,3,-1383.32,339.969,9763.54,0.262368,-1.24767,-13.0924,2.42E-05,3.60E-06,-1.96E-06,-4.10991,7.15631,93.4753,320.562,828.386,18666.6
352,4,-1353.84,317.611,9731.8,0.438185,-1.68754,-13.1692,2.43E-05,3.69E-06,-2.48E-06,-4.10166,7.15843,93.4121,1121.97,920.914,18844.6
353,0,-1252.57,323.248,9660.68,0.571816,-2.29337,-13.5094,2.45E-05,3.72E-06,-2.85E-06,-4.08912,7.15792,93.3422,-662.237,1287.86,19502.7
353,1,-1240.62,255.006,9690.46,0.422793,-2.7548,-13.1952,2.45E-05,3.63E-06,-2.85E-06,-4.0762,7.15388,93.2725,164.362,851.181,17249.6
353,2,-1202.76,255.013,9663.93,0.390839,-2.92057,-12.9656,2.45E-05,3.54E-06,-2.85E-06,-4.06219,7.14906,93.2042,141.813,160.532,17267.6
353,3,-1277.65,275.956,9690.08,0.329964,-2.99203,-12.7315,2.45E-05,3.55E-06,-2.93E-06,-4.04929,7.14549,93.138,1361.47,0,20242.3
353,4,-1301.84,307.355,9691.98,0.439365,-3.03476,-12.8719,2.47E-05,3.78E-06,-3.18E-06,-4.03571,7.14291,93.0716,507.322,-62.8138,20686.1
354,0,-1284.49,363.45,9685.5,0.394175,-3.07176,-13.0372,2.49E-05,4.09E-06,-3.49E-06,-4.02112,7.14065,93.0045,-397.477,344.752,18182.4
354,1,-1303.92,406.327,9707.76,0.0826308,-3.11636,-12.9926,2.51E-05,4.36E-06,-3.76E-06,-4.00709,7.1382,92.937,-737.453,534.414,17836
354,2,-1317.53,395.826,9748.43,-0.17039,-3.15908,-12.9144,2.52E-05,4.50E-06,-3.90E-06,-3.99385,7.13471,92.869,-1269.88,402.393,20100.8
354,3,-1244.15,370.433,9771.63,-0.184487,-3.15247,-12.9128,2.52E-05,4.50E-06,-3.90E-06,-3.97995,7.1297,92.8014,-1010.67,744.459,19272
354,4,-1221.11,405.14,9768.51,-0.414748,-3.01071,-12.7553,2.52E-05,4.49E-06,-3.88E-06,-3.96649,7.1246,92.7369,-21.697,-177.26,17805.1
355,0,-1156.67,463.233,9748.04,-0.9153,-2.55945,-12.7747,2.52E-05,4.39E-06,-3.71E-06,-3.95446,7.11924,92.6769,342.154,855.385,20262.7
355,1,-1091.16,392.196,9762,-0.9153,-2.29681,-12.7713,2.51E-05,4.12E-06,-3.21E-06,-3.94351,7.11235,92.6179,391.235,-166.488,18239.6
355,2,-1109.64,385.193,9753.96,-0.897841,-1.80613,-12.5682,2.51E-05,3.85E-06,-2.71E-06,-3.9346,7.10765,92.56,79.3376,-581.732,20466.8
355,3,-1152.68,346.243,9761.87,-0.866039,-1.36151,-12.3443,2.51E-05,3.83E-06,-2.38E-06,-3.9282,7.10442,92.5012,0,-238.223,20347
355,4,-1158.97,335.509,9775.63,-0.827668,-1.08734,-12.2471,2.51E-05,4.27E-06,-2.35E-06,-3.92235,7.10207,92.4395,0,-443.305,19130
356,0,-1134.61,353.39,9751.47,-0.737554,-0.748534,-11.9618,2.51E-05,4.91E-06,-2.44E-06,-3.9165,7.1012,92.3773,-3.44475,360.809,18353.1
356,1,-1121.75,378.581,9743.72,-0.492613,-0.520232,-11.5331,2.52E-05,5.39E-06,-2.48E-06,-3.91,7.10208,92.3185,-558.4,661.455,18297
356,2,-1150,370.525,9783.88,-0.0584797,-0.652698,-11.3776,2.53E-05,5.50E-06,-2.42E-06,-3.90271,7.10401,92.2658,-969.966,-68.5416,18666.2
356,3,-1201.29,293.433,9796.02,0.297189,-0.882303,-11.573,2.54E-05,5.23E-06,-2.24E-06,-3.89619,7.10567,92.2188,-201.077,761.754,19202.5
356,4,-1209.7,214.433,9790.71,0.0843381,-0.913174,-11.5581,2.54E-05,4.96E-06,-2.07E-06,-3.89161,7.10542,92.1731,-828.66,232.058,19512.8
357,0,-1150.69,172.716,9824.97,0.0883311,-1.3059,-11.305,2.54E-05,4.72E-06,-2.03E-06,-3.88528,7.10243,92.127,761.847,0,19046.4
357,1,-1128.42,202.597,9847.08,0.921527,-1.80159,-11.3636,2.51E-05,4.54E-06,-2.21E-06,-3.87312,7.10086,92.0764,896.584,0,20103.5
357,2,-1146.12,161.984,9801.33,1.02134,-2.20363,-11.2709,2.47E-05,4.36E-06,-2.39E-06,-3.86085,7.09787,92.0255,512.554,660.486,19697.9
357,3,-1147.47,177.405,9768.96,1.04277,-2.47823,-11.4701,2.46E-05,4.41E-06,-2.38E-06,-3.84733,7.09455,91.9726,154.209,1465.66,18717.1
357,4,-1190.95,212.276,9716.78,1.10608,-2.71382,-11.656,2.46E-05,4.84E-06,-2.06E-06,-3.83313,7.09218,91.9171,108.754,695.985,18834.9
358,0,-1205.01,241.547,9726.01,1.21321,-2.89702,-11.7996,2.47E-05,5.43E-06,-1.60E-06,-3.81768,7.09013,91.86,-249.463,283.387,18992.9
358,1,-1192.75,288.122,9758.39,1.30607,-3.12228,-12.0066,2.48E-05,5.85E-06,-1.31E-06,-3.80048,7.08814,91.8039,-347.502,469.825,18890
358,2,-1183.33,346.701,9735.7,1.4211,-3.44412,-12.3154,2.47E-05,5.87E-06,-1.40E-06,-3.78137,7.08618,91.752,75.6942,227.082,18167.3
358,3,-1138.34,357.682,9710.85,1.53305,-3.61752,-12.7178,2.45E-05,5.51E-06,-1.85E-06,-3.76121,7.08341,91.7043,21.9539,-147.441,17085.1
358,4,-1096.11,322.106,9745.9,1.19307,-3.28949,-13.1805,2.43E-05,5.16E-06,-2.28E-06,-3.74319,7.07922,91.6562,124.758,-593.777,20137.4
359,0,-1075.65,368.449,9784.74,0.952876,-2.80451,-13.2906,2.43E-05,4.87E-06,-2.57E-06,-3.72646,7.07607,91.6081,259.651,697.095,18219.1
359,1,-1058.44,463.492,9780.86,0.905067,-2.47717,-13.6242,2.45E-05,4.69E-06,-2.62E-06,-3.70905,7.07526,91.5559,-858.754,476.598,19019.7
359,2,-1065.48,453.647,9724.05,0.528098,-2.18078,-14.0088,2.48E-05,4.51E-06,-2.66E-06,-3.69426,7.07398,91.4979,1267.39,1487.62,18264.1
359,3,-1099.24,485.065,9691.13,0.135321,-1.61176,-13.8312,2.48E-05,4.40E-06,-2.68E-06,-3.68249,7.07461,91.4398,548.999,523.951,18328.8
359,4,-1067.8,544.422,9678.53,-0.113298,-0.906866,-13.5475,2.44E-05,4.40E-06,-2.65E-06,-3.672,7.07715,91.3816,181.33,-181.33,19479.4
360,0,-1056.44,518.746,9662.56,-0.247067,-0.170599,-13.7016,2.38E-05,4.45E-06,-2.60E-06,-3.66465,7.08092,91.3205,-37.3687,-151.108,19651.3
360,1,-1069.63,437.734,9666.05,-0.533816,0.472796,-14.0892,2.34E-05,4.51E-06,-2.48E-06,-3.66159,7.08449,91.2565,-226.172,-315.249,18909.9
360,2,-1042.32,404.359,9690.93,-0.974513,0.960087,-14.1893,2.34E-05,4.61E-06,-2.19E-06,-3.66136,7.0872,91.1922,7.39199,-695.197,18748.4
360,3,-1005.84,410.273,9690.57,-1.10848,1.32312,-13.9431,2.38E-05,4.74E-06,-1.74E-06,-3.66198,7.09022,91.1294,88.6682,-478.373,19043.4
360,4,-1044.94,361.48,9682.77,-0.77204,1.51526,-13.7159,2.42E-05,4.87E-06,-1.33E-06,-3.66356,7.09474,91.0681,357.469,-383.37,18439.8
361,0,-1099.85,207.146,9643.89,-0.575419,1.74334,-13.8338,2.46E-05,4.95E-06,-1.27E-06,-3.66855,7.09905,91.0062,471.658,471.658,17187.9
361,1,-1000.26,200.242,9659.22,-1.01087,1.926,-13.6686,2.48E-05,4.95E-06,-1.72E-06,-3.67404,7.1006,90.9464,996.206,-67.0235,18738.1
361,2,-950.224,224.56,9673.78,-1.23206,2.238,-13.7161,2.50E-05,4.95E-06,-2.17E-06,-3.6801,7.10224,90.8878,167.878,-25.3754,19841.1
361,3,-988.807,220.321,9692.54,-0.731743,2.60271,-13.8638,2.52E-05,4.80E-06,-2.54E-06,-3.6864,7.10737,90.8288,-558.417,0,19001.7
361,4,-1027.26,227.106,9715.35,-0.111078,2.81709,-13.7819,2.52E-05,4.43E-06,-2.81E-06,-3.69178,7.11564,90.7704,-142.84,479.95,19591.9
362,0,-1091.23,247.402,9715.04,0.304224,2.8384,-13.547,2.52E-05,3.98E-06,-3.04E-06,-3.69664,7.12656,90.7129,-114.966,160.772,19768.1
362,1,-1178.37,258.373,9672.46,0.502075,2.87288,-13.4507,2.51E-05,3.65E-06,-3.09E-06,-3.70229,7.13975,90.6558,-210.43,-287.024,19510.8
362,2,-1204.65,261.584,9622.96,0.67191,2.86993,-13.6182,2.49E-05,3.60E-06,-2.78E-06,-3.70764,7.15383,90.598,94.6715,58.1548,19118.1
362,3,-1139.37,287.693,9612.01,1.00471,2.67453,-13.8865,2.45E-05,3.78E-06,-2.14E-06,-3.70997,7.16779,90.5382,3.69977,155.079,17548.4
362,4,-1122.37,340.566,9594.67,1.34531,3.01528,-14.0842,2.42E-05,3.95E-06,-1.57E-06,-3.71102,7.18444,90.4738,962.145,5.47194,18608.6
363,0,-1116.46,372.812,9645,1.5255,3.70613,-14.3846,2.40E-05,4.07E-06,-1.41E-06,-3.71269,7.20403,90.403,956.746,54.7194,18123.5
363,1,-1112.94,396.182,9752.62,1.5255,3.58292,-14.4883,2.39E-05,4.12E-06,-1.81E-06,-3.71322,7.22316,90.3306,771.816,681.614,17681.5
363,2,-1133.33,352.322,9731.31,1.61568,2.98174,-14.3304,2.39E-05,4.16E-06,-2.22E-06,-3.71262,7.24016,90.2601,925.81,1308.51,19564.3
363,3,-1175.74,341.281,9671.18,1.76987,2.55902,-14.2357,2.40E-05,4.34E-06,-2.57E-06,-3.71126,7.25712,90.1916,210.027,676.764,19824.3
363,4,-1228.82,366.681,9670.08,1.67716,2.11551,-14.2526,2.42E-05,4.68E-06,-2.87E-06,-3.70931,7.27346,90.1239,-585.036,138.525,19964.1
364,0,-1257.86,396.641,9711.6,1.42778,1.53261,-14.2069,2.44E-05,5.09E-06,-3.14E-06,-3.70621,7.28786,90.0571,-282.244,0,19316.4
364,1,-1219.23,394.095,9739.48,1.40766,1.01089,-14.1052,2.46E-05,5.36E-06,-3.24E-06,-3.7009,7.29985,89.9915,-153.993,-694.054,17670
364,2,-1126.35,375.636,9744.62,1.54096,0.655718,-14.0979,2.46E-05,5.36E-06,-2.99E-06,-3.69301,7.30937,89.9264,-575.732,-971.62,16309.2
364,3,-1069.3,392.756,9757.89,1.25379,0.299554,-14.1804,2.43E-05,5.13E-06,-2.44E-06,-3.68394,7.31621,89.8624,-60.0551,552.256,16786.6
364,4,-1106.93,408.782,9770.68,0.653885,0.0170899,-14.1646,2.41E-05,4.92E-06,-1.93E-06,-3.67647,7.32105,89.8025,-711.368,-372.217,19442.9
365,0,-1105.26,369.05,9786.3,0.429325,0.0795105,-14.2133,2.40E-05,4.80E-06,-1.65E-06,-3.67083,7.32461,89.7472,874.777,583.185,17909.4
365,1,-1152.66,349.672,9746.48,0.292537,0.419012,-14.114,2.40E-05,4.80E-06,-1.65E-06,-3.66812,7.32946,89.6935,227.325,779.543,18511.9
365,2,-1138.62,337.654,9703.01,0.10665,0.481875,-14.0447,2.40E-05,4.80E-06,-1.65E-06,-3.66582,7.33345,89.6381,-684.087,1233.02,19970.9
365,3,-1081.15,317.093,9700.91,-0.149299,0.655864,-14.1404,2.41E-05,4.73E-06,-1.67E-06,-3.66415,7.33593,89.5797,26.8285,1840.06,17696.3
365,4,-1068.16,298.918,9702.28,-0.280268,0.949184,-14.2414,2.44E-05,4.58E-06,-1.70E-06,-3.66387,7.33862,89.52,168.58,534.567,18284.5
366,0,-1102.24,307.52,9707.18,-0.472105,1.38586,-14.2783,2.48E-05,4.40E-06,-1.75E-06,-3.66596,7.34278,89.4598,179.33,-239.187,18922.3
366,1,-1115.64,306.875,9683.67,-0.712166,1.8958,-14.0353,2.50E-05,4.34E-06,-1.78E-06,-3.67044,7.348,89.4,402.295,0,18322.4
366,2,-1077.67,275.435,9638.47,-0.870346,2.3006,-13.6328,2.50E-05,4.52E-06,-1.80E-06,-3.67632,7.35308,89.34,441.397,0,18718.5
366,3,-1033.28,258.637,9643.05,-0.903029,2.52089,-13.6642,2.48E-05,4.88E-06,-1.80E-06,-3.68238,7.35784,89.2783,495.278,-41.5101,19711.2
366,4,-1009.4,260.707,9662.94,-0.55435,2.74402,-14.1309,2.46E-05,5.19E-06,-1.82E-06,-3.68769,7.36389,89.2149,700.703,-202.969,18544.9
367,0,-1003.53,283.541,9622.02,-0.127065,2.993,-14.1536,2.46E-05,5.09E-06,-1.95E-06,-3.69226,7.37231,89.1547,-1603.68,-161.735,17699.8
367,1,-1082.08,329.831,9640.23,-0.621722,3.01467,-13.9635,2.47E-05,4.55E-06,-2.22E-06,-3.6994,7.38116,89.0999,-18.2229,125.972,18177.7
367,2,-1096.07,341.271,9621.1,-0.591491,2.87267,-13.9436,2.49E-05,4.01E-06,-2.49E-06,-3.70578,7.39,89.046,-58.7185,31.5879,18414.5
367,3,-1072.06,340.378,9588.97,-0.253563,2.50659,-14.1414,2.48E-05,3.60E-06,-2.69E-06,-3.70917,7.39837,88.987,185.126,656.971,18932.6
367,4,-1045.52,359.6,9549.71,-0.237551,1.813,-14.2722,2.45E-05,3.32E-06,-2.81E-06,-3.70935,7.40446,88.9222,125.137,332.895,18805.4
368,0,-1014.27,383.475,9567.71,-0.431856,1.21061,-14.3256,2.40E-05,3.09E-06,-2.90E-06,-3.70729,7.40795,88.8546,431.039,-227.284,18242.5
368,1,-1011.71,374.714,9629.45,-0.702819,0.84794,-14.4437,2.37E-05,2.97E-06,-2.97E-06,-3.70504,7.40917,88.7848,517.247,-230.223,17077.1
368,2,-1036.03,347.509,9649.38,-1.06866,0.481451,-14.6237,2.37E-05,3.06E-06,-3.00E-06,-3.70334,7.40801,88.712,138.814,-74.1052,17002.4
368,3,-1016.97,356.469,9620.93,-1.3545,-0.0345203,-14.8182,2.38E-05,3.28E-06,-3.00E-06,-3.7004,7.40431,88.6366,419.325,-197.614,19586.1
368,4,-966.743,376.989,9675.99,-1.29158,-0.523717,-15.2867,2.40E-05,3.50E-06,-2.98E-06,-3.69473,7.39858,88.5593,193.861,-13.6688,19097.5
369,0,-947.436,362.584,9688.39,-1.45311,-0.960695,-15.5842,2.42E-05,3.63E-06,-2.84E-06,-3.68838,7.39039,88.4833,-273.377,-136.688,18998.2
369,1,-944.053,374.359,9618.17,-1.86023,-1.16905,-15.3599,2.46E-05,3.67E-06,-2.57E-06,-3.68273,7.38045,88.4111,-813.888,-825.06,18260.2
369,2,-916.146,334.769,9618.42,-2.19922,-0.84519,-15.6182,2.49E-05,3.72E-06,-2.30E-06,-3.67966,7.3695,88.3384,460.228,1220.1,18560.9
369,3,-895.286,254.673,9632.59,-2.34391,-0.530264,-16.0993,2.50E-05,3.78E-06,-2.35E-06,-3.67902,7.35745,88.264,504.937,1731.2,17848
369,4,-897.421,220.251,9637.79,-2.14089,-0.525931,-16.3587,2.49E-05,3.86E-06,-2.73E-06,-3.6781,7.34567,88.189,-279.709,1263.21,18374.3
370,0,-913.134,244.372,9637.94,-2.13195,-0.629727,-16.515,2.46E-05,3.95E-06,-3.23E-06,-3.67685,7.33416,88.1139,-464.573,-169.565,18771.6
370,1,-921.002,282.496,9630.42,-2.37118,-0.455419,-16.7085,2.44E-05,4.00E-06,-3.48E-06,-3.67655,7.32326,88.0386,-125.318,-1128.65,17881
370,2,-925.784,316.736,9617.12,-2.50338,-0.000671791,-16.9864,2.43E-05,3.96E-06,-3.28E-06,-3.67765,7.31403,87.9627,0,-480.77,17758.3
370,3,-940.912,366.785,9629.99,-2.50856,0.414155,-17.4358,2.42E-05,3.87E-06,-2.78E-06,-3.6796,7.30694,87.8863,-110.44,356.531,19700.6
370,4,-920.825,395.866,9698.66,-2.58366,0.910612,-18.0069,2.42E-05,3.80E-06,-2.33E-06,-3.68265,7.30103,87.8088,-375.795,0,18825
371,0,-903.163,343.668,9704.41,-2.52858,1.45272,-18.5951,2.43E-05,3.83E-06,-2.24E-06,-3.68782,7.29582,87.7291,1211.84,0,19676.9
